Card 180: 82 91 64 68 39 21 97  1 84 99 |  2  8 97 71 60 68 40 75 84 82 42  1  9  3 59 38 67 52 17 72 61 27 53 76 70
Card 181: 15 63 14 90 65 33 20  4 86 88 | 12 77 91 46 27  1 10 76 55 59 56  2 40 51  9 62 34 20 74 71 49 30 54  4 86
Card 182: 67 87 26 58 15 13 99  6 70 62 | 21 56 77 11 75 10  2 91 64 35 27  4  8 38 45 72 51  7 65 49 54 39 82 88 83
Card 183: 69 84 68 67 65 45 25  9 15 91 | 79 68 15 69 66 50 84 76 56 45 42 35 52 17 90 71  1 10  3  7 98 65  9 64 27
Card 184: 40 99  5 33 95 72 64 25  2 47 |  5 38 37 98  6 42 56  8 43 24 58 86 44 63 26 72 67 33 95  2 25 85 66 55 48
Card 185: 89 31 98 23 68 79 25  2 10 97 | 54 47 36  8 86 40 33 28 26 55 66 99 31 25  3 97 89 13 60 74 58 51 80 84 68
Card 186: 60 91 49 61 78 93 24 82 16  3 | 46 50 17 96 12 59 11 26 32 41 38 53 19 99 81 25 20 58 52 13 87 14 80 74 34
Card 187: 73 79  8 83 16 62  5 36 77 15 | 32 48 39 64 38 85 50 49 84 19 58  7 86 24 21 30 56 61 72 11 80 68 23 66 34
Card 188: 25 24  6 89 90 55 83 69 58 95 |  9 82 40 96 37  3 91 11 77  7 74 93 51 73  5 19 98 75 54 18 28 10 70 36 30
Card 189: 19 40 78 79 20 99 59 41 89 84 | 30 20 67 16 93 42 22 47 95 25 50 71 62 35 85 70 46 74  7 52 75 24 66 61 28
Card 190: 46 23 88 70 14 62 28 78 74 27 | 67 10 42  9 11  6 75 87 73 54 68 76 39 83 95 49 18  5 20 19 13 97 63 37 12
Card 191: 90 35 49 38 70 92 58 86  2 93 | 67 87 39  9 64 62 54 75 37  6 56 72 42 96 48 84 18 99 33 19  3 76 11 23 74
Card 192:  5  2 17 72 34 86 78 25 67 75 |  7 34 99 91 36  5 14 86 65 75 16 47 25 62 60 98 67  2 22 64 72 74 17 41 78
Card 193: 56 53 16 30 13 21 78  7 45 68 | 78  7 13 20  1 81 69 76 53 71 68 86 58 27 90 30 45 80 16 95 49 21 56 31  8
Card 194: 20 81 99 68 19 43 34 48 24 13 | 99 23 72 20 47 88 90 48 14 78 59 81 43 68 44 32 49 57 19 24 39 61 13 95 34
Card 195: 38 21  8 62 68 50 32 31 92 11 | 32 30 62 38  1 28 21 92 61 73 19 50 49 86 66 60 68 43 31 11 57 82  6 47  8
Card 196: 94 60 26 40 86 38 34 63 88 62 |  3 20 69 49 16 65  4 12 19  2 13 86  6 75 38 50 22 17 28 64 29 88 72 98 52
Card 197: 10 95 30 68 35 36 84 48 57 41 | 70 74 76 56 77 31 25 86 54 91 55  2 57 97 26 44 12 23 15 13 50 10 82 65 98
Card 198: 75 36 27 87 31 34 77 74 95 69 | 75 11 36 70 69 34 45 16 43 61 95 27 81 85 77 29 74 31 87  8 49 94 37 40  3
Card 199: 16 63 44 31 14 38 46 81 64 94 | 48 78 83 19 52 91 96 51 11  1 66 45 14 61  8 16  5 99 55 54 79  4 71 41 60
Card 200:  6 38 13  5 89 32 29 52 48 58 | 29  1 86 79 55 28 98 44 89  4 21 84  3 20 71 48 95 72 14 69 31 39  6 33 13
Card 201: 93 62 78 75 26 45 90 92  7  9 | 58 57 32 56 45 52 26 99 28 30 35  2 24 33  8 67 97 65 60 21 15 98 78 23 38
Card 202: 11 72 93 47 60 35 85 78 26 20 | 64 76  9 13 31  3  4 90 33 73 63 70 25 30 29 98  7 71 92 68 99 74 52 43 62
Card 203: 88  3  9 18 73 10 87 65 17 42 | 33 80 20 61 44 96  6 88 10 47 72 99 71 50 95 21 87 17 34 81 51  2 65 19 36
Card 204: 28  8 64 35 68 84 51  1 58 53 | 68 76 79 75 18 89 90 69 25 72 58 71 83 56 82 32 93 99 16 53 64  6 84 86 98
Card 205: 45 41 57  2 55 54 96 19 46 89 | 13 64 57 20 72 27 21 81 40 75 22 61 46 99 68 89 82 42 67 55 70 39 78 88 15
Card 206: 42 38 95 66 18 93 79 45 49 37 | 80 61 43 70 31 17 13 16 49 73 20 44 90  5 39 97 82 15 68 14 57 21 72 35 79
Card 207: 91 28 69 89 54  6 60 19 44 77 | 27 94 51 47 46 84 99 31 16 58 92 80 67 95 73  5 12 88 40 18 41 72 24 93 39
Card 208:  9 37 78 74 26 99 76 48 16 54 | 98 46 20 92 83 52  1 44 84 41 61 66 74 70 69 71 18 68 77 24 49 31  6 25 50
Card 209:  2 10 11 47 25 81 75 61 27  4 | 79 45 43 29 55 16 91 68 88 52 90 21 13 37 59 31  5  1 14 17 86 84 64 60 70
